epoch, reward, loss
1067, -0.41, 8.1369
1068, 0.50, 8.1096
1069, -0.93, 8.0882
1070, 0.19, 8.0645
1071, -1.24, 8.1009
1072, -0.68, 8.0275
1073, 0.48, 8.0265
1074, -0.20, 8.0495
1075, -1.27, 8.0691
1076, -0.52, 8.0263
1077, -0.51, 8.0065
1078, 0.12, 8.0414
1079, 0.08, 8.0824
1080, -0.03, 8.0436
1081, -1.62, 8.0062
1082, -0.23, 8.0299
1083, -0.75, 7.9911
1084, -1.01, 8.0121
1085, 0.26, 8.0032
1086, -0.62, 8.0626
1087, -1.54, 8.0612
1088, -0.92, 7.9979
1089, -0.65, 8.0748
1090, -0.67, 8.0322
1091, 0.00, 8.0295
1092, 0.20, 7.9616
1093, -0.58, 8.0070
1094, -0.09, 8.0076
1095, -0.91, 7.9833
1096, -1.58, 7.9946
1097, -1.14, 7.9973
1098, -0.90, 7.9648
1099, -1.50, 7.9693
1100, 0.38, 7.9613
1101, 0.12, 7.9093
1102, -1.15, 7.9438
1103, -0.22, 7.9706
1104, -1.52, 7.9739
1105, -0.36, 7.9280
1106, -0.91, 7.9383
1107, -2.45, 7.9738
1108, -0.68, 7.9884
1109, -0.20, 7.9552
1110, -1.93, 7.9574
1111, 0.05, 7.9187
1112, -0.17, 7.9424
1113, -0.44, 7.9740
1114, -0.62, 8.0074
1115, -0.52, 7.9321
1116, -1.87, 7.9477
1117, -0.41, 7.9423
1118, -2.65, 7.9339
1119, -1.04, 7.8836
1120, -1.52, 7.9132
1121, -0.41, 7.9474
1122, -1.42, 7.9366
1123, -0.46, 7.9177
1124, -0.24, 7.8945
1125, -1.59, 7.9090
1126, -0.69, 7.9618
1127, -1.31, 7.8929
1128, -0.68, 7.8904
1129, -0.50, 7.8954
1130, -0.08, 7.9278
1131, -0.04, 7.9118
1132, 0.78, 7.9167
1133, 0.46, 7.8747
1134, 0.70, 7.8530
1135, -0.09, 7.9146
1136, -0.60, 7.9068
1137, -1.95, 7.8996
1138, -0.23, 7.8247
1139, -0.52, 7.8559
1140, -2.16, 7.8639
1141, -0.78, 7.8582
1142, -0.86, 7.8364
1143, 0.05, 7.8305
1144, -0.57, 7.8509
1145, -0.91, 7.8167
1146, -0.59, 7.8270
1147, -0.40, 7.8482
1148, -0.40, 7.8381
1149, -0.61, 7.8676
1150, 0.09, 7.8104
1151, -1.63, 7.8032
1152, -0.36, 7.7947
1153, -1.17, 7.7773
1154, -2.38, 7.7665
1155, -0.57, 7.7857
1156, 0.35, 7.7301
1157, -0.89, 7.8340
1158, -1.65, 7.7519
1159, -1.92, 7.7460
1160, -0.69, 7.7239
1161, -1.28, 7.6771
1162, -1.01, 7.7611
1163, -1.62, 7.7033
1164, -0.13, 7.7220
1165, -2.08, 7.7196
1166, 0.40, 7.6948
1167, -0.70, 7.7019
1168, -1.56, 7.7159
1169, 0.38, 7.6952
1170, -1.70, 7.6420
1171, 0.62, 7.6616
1172, -1.96, 7.7036
1173, -0.53, 7.6850
1174, -0.17, 7.6967
1175, 1.07, 7.6547
1176, -1.10, 7.6799
1177, -1.10, 7.6605
1178, 0.69, 7.6240
1179, -0.47, 7.6536
1180, -0.11, 7.6940
1181, -0.71, 7.6133
1182, -0.18, 7.6743
1183, -1.28, 7.6286
1184, 0.16, 7.6722
1185, -1.60, 7.5864
1186, -1.48, 7.6224
1187, 0.45, 7.6311
1188, -0.65, 7.6296
1189, -0.37, 7.6501
1190, -0.23, 7.6290
1191, -0.70, 7.6423
1192, -0.55, 7.6193
1193, -1.08, 7.6404
1194, -0.80, 7.6596
1195, -0.54, 7.5979
1196, 0.53, 7.6072
1197, -0.92, 7.5773
1198, -1.16, 7.6093
1199, -0.99, 7.5822
1200, -0.60, 7.5808
1201, -1.82, 7.5516
1202, -1.05, 7.5769
1203, -1.19, 7.5932
1204, -0.14, 7.5612
1205, -0.40, 7.5618
1206, -0.87, 7.5478
1207, -1.28, 7.5216
1208, -0.17, 7.5447
1209, -0.68, 7.5419
1210, 0.31, 7.5061
1211, -2.19, 7.5235
1212, -0.28, 7.5316
1213, -0.84, 7.5618
1214, -0.70, 7.5622
1215, -0.86, 7.5459
1216, -0.03, 7.5180
1217, 0.90, 7.5016
1218, 0.10, 7.5070
1219, -0.50, 7.5096
1220, -1.12, 7.4632
1221, 0.74, 7.5381
1222, 0.17, 7.4774
1223, -0.22, 7.4767
1224, 0.70, 7.4686
1225, -0.22, 7.4317
1226, -0.46, 7.4733
1227, -0.01, 7.4648
1228, -0.84, 7.4709
1229, -0.59, 7.4801
1230, 0.69, 7.4162
1231, 0.43, 7.4417
1232, -0.44, 7.3975
1233, -0.74, 7.3908
1234, -0.87, 7.4306
1235, -0.06, 7.4540
1236, 0.04, 7.3722
1237, 0.21, 7.3972
1238, 1.27, 7.3980
1239, 0.66, 7.3557
1240, 0.04, 7.3735
1241, 1.69, 7.3674
1242, 1.45, 7.3565
1243, -1.00, 7.4167
1244, -0.78, 7.4069
1245, -0.67, 7.3750
1246, -0.81, 7.3709
1247, -1.22, 7.3540
1248, 0.22, 7.3268
1249, 1.18, 7.3420
1250, 0.54, 7.2880
1251, 1.24, 7.3622
1252, -0.85, 7.2980
1253, -0.79, 7.2874
1254, 0.96, 7.3089
1255, -0.58, 7.3393
1256, 0.39, 7.3185
1257, 0.54, 7.2902
1258, 0.37, 7.2595
1259, 0.68, 7.2393
1260, -0.18, 7.2728
1261, -1.25, 7.2383
1262, -0.97, 7.2566
1263, -1.50, 7.2628
1264, -0.70, 7.2260
1265, -0.92, 7.2138
1266, 0.87, 7.2368
1267, -0.70, 7.2269
1268, -0.15, 7.2107
1269, 1.90, 7.2448
1270, 0.33, 7.1814
1271, -0.15, 7.2358
1272, 0.76, 7.1871
1273, 0.39, 7.1572
1274, -0.72, 7.2186
1275, -0.30, 7.2292
1276, -1.33, 7.1940
1277, -1.04, 7.2302
1278, -1.52, 7.1814
1279, -0.24, 7.2156
1280, -0.69, 7.1932
1281, -1.12, 7.2021
1282, -0.93, 7.2231
1283, 0.04, 7.2077
1284, -0.36, 7.1775
1285, -1.14, 7.1780
1286, -1.08, 7.1600
1287, -0.97, 7.1995
1288, -0.47, 7.1941
1289, 1.02, 7.1746
1290, 0.11, 7.2007
1291, -0.99, 7.1997
1292, -0.35, 7.1367
1293, -0.15, 7.1930
1294, -0.85, 7.1861
1295, -1.08, 7.1233
1296, -0.13, 7.2208
1297, -1.53, 7.2119
1298, -0.68, 7.1530
1299, -0.78, 7.1744
1300, -0.69, 7.1822
1301, -0.05, 7.1270
1302, -0.26, 7.1184
1303, 1.10, 7.1427
1304, 0.70, 7.1744
1305, -0.13, 7.1687
1306, -1.30, 7.2087
1307, -2.01, 7.1327
1308, -2.24, 7.1510
1309, 0.74, 7.1625
1310, -0.29, 7.1806
1311, 0.05, 7.1612
1312, -0.50, 7.2140
1313, -0.32, 7.1239
1314, -1.44, 7.1227
1315, -0.39, 7.1637
1316, -0.09, 7.1209
1317, -0.10, 7.1192
1318, -0.23, 7.1435
1319, 0.11, 7.1236
1320, 0.45, 7.1124
1321, -1.05, 7.1311
1322, -1.90, 7.1480
1323, 0.13, 7.0750
1324, 0.17, 7.1177
1325, -0.87, 7.1264
1326, 0.49, 7.0973
1327, -0.67, 7.1870
1328, -1.38, 7.1051
1329, 0.09, 7.1531
1330, -1.01, 7.1051
1331, 0.14, 7.0838
1332, 0.95, 7.0936
1333, -1.00, 7.1312
1334, -0.64, 7.0760
1335, 0.05, 7.1518
1336, -0.19, 7.0877
1337, 0.88, 7.0918
1338, 0.02, 7.1230
1339, 0.07, 7.0826
1340, -0.69, 7.0893
1341, 0.42, 7.1060
1342, -2.07, 7.0986
1343, -0.52, 7.0824
1344, -1.13, 7.0580
1345, -0.42, 7.1201
1346, -0.12, 7.1319
1347, -1.07, 7.1039
1348, -2.69, 7.1096
1349, -0.52, 7.0941
1350, -0.58, 7.0934
1351, -0.97, 7.0923
1352, -0.72, 7.0834
1353, -0.68, 7.0676
1354, -1.53, 7.0771
1355, -0.93, 7.0570
1356, -0.08, 7.1144
1357, 0.45, 7.1068
1358, -0.12, 7.0975
1359, 0.32, 7.0855
1360, -0.22, 7.0955
1361, -0.95, 7.0624
1362, 0.39, 7.1314
1363, -0.58, 7.1299
1364, -1.07, 7.0974
1365, -1.53, 7.0800
1366, -0.39, 7.0812
1367, -0.85, 7.1186
1368, 0.83, 7.0985
1369, 0.20, 7.0861
1370, -0.18, 7.1181
1371, -0.58, 7.1084
1372, -0.10, 7.0778
1373, -1.05, 7.1365
1374, -0.68, 7.0712
1375, 0.34, 7.0930
1376, -1.46, 7.0606
1377, -0.95, 7.0754
1378, -0.67, 7.1400
1379, 0.57, 7.0977
1380, -0.96, 7.0575
1381, 0.11, 7.0316
1382, -1.18, 7.0983
1383, -0.44, 7.0896
1384, 0.62, 7.0911
1385, -0.86, 7.0634
1386, -1.64, 7.1242
1387, -0.83, 7.0660
1388, 0.09, 7.1329
1389, -1.01, 7.1186
1390, -0.60, 7.1518
1391, -1.48, 7.1179
1392, -0.61, 7.1308
1393, -0.66, 7.1501
1394, -1.11, 7.0796
1395, -0.97, 7.1088
1396, 0.41, 7.1619
1397, -1.15, 7.1777
1398, -1.27, 7.1611
1399, -0.12, 7.1342
1400, -1.41, 7.1348
1401, -0.55, 7.1871
1402, -1.68, 7.1114
1403, 0.18, 7.2218
1404, -0.60, 7.1468
1405, -1.35, 7.1842
1406, -1.38, 7.1805
1407, -1.80, 7.1911
1408, -1.18, 7.2004
1409, -1.16, 7.1469
1410, -0.88, 7.2099
1411, -1.82, 7.2016
1412, -0.99, 7.2031
1413, -1.52, 7.2312
1414, -1.83, 7.1742
1415, -0.30, 7.1913
1416, -1.09, 7.2450
1417, -0.89, 7.2145
1418, -0.57, 7.1863
1419, -0.25, 7.2619
1420, -1.40, 7.2612
1421, 0.43, 7.1872
1422, -1.26, 7.1956
1423, -0.31, 7.2347
1424, -0.28, 7.1690
1425, 0.20, 7.1591
1426, -1.88, 7.2366
1427, -0.88, 7.2084
1428, -0.02, 7.2376
1429, -0.99, 7.2570
1430, 0.21, 7.2579
1431, -1.00, 7.2598
1432, -1.51, 7.2126
1433, -1.37, 7.2267
1434, -0.82, 7.2220
1435, 0.18, 7.2733
1436, -1.17, 7.1867
1437, -0.77, 7.2058
1438, 0.43, 7.2109
1439, -0.25, 7.2609
1440, -0.81, 7.2566
1441, -1.09, 7.2902
1442, 0.53, 7.2719
1443, -0.60, 7.1660
1444, -0.09, 7.2161
1445, -0.70, 7.2712
1446, -1.59, 7.2535
1447, 0.43, 7.2297
1448, 0.01, 7.2594
1449, -1.39, 7.2818
1450, -0.38, 7.2051
1451, -0.76, 7.2053
1452, -0.85, 7.2463
1453, -0.80, 7.2614
1454, -0.15, 7.2237
1455, 0.01, 7.3019
1456, -0.81, 7.2814
1457, -0.76, 7.2417
1458, -2.64, 7.2283
1459, -0.21, 7.2059
1460, -0.13, 7.2155
1461, -1.56, 7.2503
1462, -0.76, 7.2684
1463, 1.40, 7.2814
1464, -0.77, 7.2801
1465, -1.78, 7.2720
1466, 0.04, 7.2289
1467, -0.62, 7.2762
1468, -1.34, 7.3008
1469, -1.54, 7.2952
1470, -1.40, 7.3224
1471, -2.35, 7.2919
1472, -1.55, 7.3258
1473, -0.39, 7.2889
1474, 0.22, 7.2972
1475, -0.97, 7.2869
1476, -2.22, 7.2911
1477, 0.58, 7.3391
1478, -0.16, 7.3174
1479, -1.29, 7.3691
1480, 1.22, 7.3144
1481, -0.92, 7.3394
1482, -0.41, 7.3138
1483, 0.39, 7.3662
1484, -2.49, 7.3580
1485, 0.27, 7.3544
1486, -0.14, 7.3900
1487, -0.76, 7.3792
1488, -1.00, 7.3685
1489, -0.44, 7.3922
1490, -1.28, 7.3901
1491, 0.33, 7.3878
1492, -0.85, 7.3617
1493, -0.50, 7.3750
1494, -0.25, 7.3921
1495, -1.92, 7.4048
1496, -1.38, 7.4383
1497, -1.54, 7.4177
1498, -1.48, 7.3702
1499, -0.54, 7.4231
1500, -0.94, 7.4317
1501, -1.39, 7.3882
1502, 0.14, 7.4650
1503, -0.81, 7.4387
1504, -1.06, 7.4422
1505, -0.30, 7.3996
1506, -1.03, 7.4650
1507, -0.32, 7.3723
1508, 0.50, 7.4519
1509, 0.14, 7.4731
1510, -0.41, 7.4715
1511, -1.14, 7.4621
1512, 0.04, 7.4736
1513, -0.81, 7.4611
1514, 0.10, 7.5029
1515, -1.56, 7.4574
1516, -0.12, 7.4687
1517, -1.72, 7.4551
1518, -0.30, 7.4683
1519, -0.58, 7.4512
1520, -0.88, 7.4162
1521, 0.23, 7.4581
1522, -0.29, 7.4386
1523, -0.28, 7.4749
1524, -0.90, 7.4097
1525, -0.64, 7.4592
1526, -1.56, 7.4533
1527, -0.38, 7.4288
1528, -0.68, 7.4272
1529, -0.34, 7.4417
1530, -1.75, 7.4215
1531, -0.95, 7.4243
1532, -1.36, 7.4114
1533, -0.15, 7.4540
1534, -0.05, 7.4382
1535, -1.75, 7.4242
1536, -0.12, 7.4525
1537, -2.11, 7.4523
1538, -1.30, 7.3967
1539, 1.54, 7.4278
1540, -0.78, 7.4331
1541, -1.17, 7.4656
1542, -0.81, 7.4274
1543, -1.13, 7.4249
1544, 0.97, 7.4481
1545, 0.39, 7.4767
1546, -1.91, 7.4228
1547, -0.70, 7.4398
1548, -0.65, 7.4518
1549, -0.72, 7.4432
1550, -0.31, 7.4550
1551, -1.07, 7.3601
1552, -1.11, 7.4176
1553, -0.71, 7.4505
1554, 0.06, 7.4044
1555, -0.05, 7.4191
1556, -0.64, 7.4892
1557, -0.36, 7.4468
1558, 0.84, 7.4359
1559, -1.13, 7.4791
1560, -0.30, 7.4147
1561, -0.88, 7.4276
1562, -0.62, 7.4338
1563, -1.62, 7.4279
1564, -0.17, 7.4479
1565, 0.82, 7.4263
1566, -1.15, 7.4008
1567, -1.69, 7.3988
1568, -0.84, 7.4350
1569, 0.37, 7.4432
1570, -0.67, 7.4506
1571, 0.60, 7.4313
1572, -1.16, 7.4396
1573, -0.18, 7.4417
1574, -0.64, 7.3756
1575, -0.00, 7.4326
1576, -0.81, 7.4565
1577, 0.16, 7.4379
1578, -1.49, 7.4439
1579, -1.39, 7.4269
1580, -0.68, 7.4239
1581, -0.18, 7.4416
1582, -1.61, 7.4134
1583, -1.75, 7.4066
1584, -1.47, 7.3964
1585, -1.30, 7.3978
1586, -0.27, 7.3905
1587, -0.16, 7.3906
1588, -2.13, 7.4230
1589, -0.11, 7.3486
1590, -1.47, 7.4495
1591, -1.68, 7.4075
1592, -0.35, 7.4049
1593, 0.27, 7.4078
1594, -0.95, 7.3991
1595, -0.10, 7.4443
1596, -3.05, 7.3861
1597, -1.42, 7.4343
1598, 0.08, 7.3442
1599, -2.22, 7.4042
1600, -0.62, 7.3768
1601, -2.47, 7.3968
1602, -1.78, 7.4239
1603, -1.78, 7.4273
1604, -0.33, 7.3660
1605, 0.37, 7.3918
1606, 0.53, 7.3643
1607, -0.94, 7.4384
1608, -0.93, 7.3900
1609, -0.37, 7.4130
1610, -2.86, 7.3956
1611, -1.90, 7.3906
1612, -0.55, 7.4005
1613, -0.60, 7.3857
1614, -0.85, 7.3759
1615, -1.04, 7.3728
1616, -0.42, 7.4250
1617, -1.24, 7.3818
1618, -1.26, 7.3872
1619, -1.66, 7.3737
1620, -0.46, 7.4162
1621, -1.36, 7.3830
1622, 0.27, 7.3708
1623, 0.32, 7.3600
1624, -0.91, 7.3570
1625, 0.35, 7.4082
1626, 0.06, 7.4096
1627, -1.82, 7.4116
1628, -0.97, 7.3620
1629, -1.92, 7.3463
1630, -0.13, 7.3226
1631, 0.05, 7.3464
1632, -0.24, 7.3426
1633, -1.41, 7.3504
1634, -1.00, 7.3377
1635, -1.63, 7.3126
1636, -0.99, 7.3569
1637, 1.67, 7.3349
1638, 0.20, 7.2865
1639, -1.40, 7.3483
1640, 0.99, 7.3152
1641, 0.21, 7.2691
1642, -1.04, 7.2812
1643, -0.28, 7.2894
1644, -0.08, 7.3071
1645, -1.17, 7.2888
1646, -1.29, 7.2784
1647, -1.39, 7.3070
1648, -0.36, 7.3019
1649, -0.96, 7.2679
1650, -0.36, 7.3040
1651, -0.19, 7.2845
1652, -0.79, 7.2561
1653, -1.49, 7.2666
1654, -0.73, 7.2590
1655, -0.60, 7.1879
1656, -0.12, 7.2581
1657, -0.32, 7.2241
1658, 0.21, 7.1821
1659, -0.81, 7.2257
1660, 0.09, 7.1944
1661, -0.15, 7.2359
1662, -0.72, 7.2191
1663, -0.59, 7.1966
1664, 0.61, 7.1942
1665, -0.32, 7.1726
1666, 1.85, 7.1873
1667, 1.47, 7.1788
1668, 0.27, 7.1568
1669, -0.74, 7.1988
1670, -0.52, 7.2042
1671, -0.98, 7.1675
1672, -0.92, 7.1712
1673, -0.52, 7.1706
1674, 0.26, 7.1533
1675, -0.37, 7.1687
1676, -0.84, 7.2207
1677, -0.05, 7.1235
1678, -0.98, 7.1585
1679, -1.66, 7.1613
1680, 0.71, 7.1800
1681, 0.23, 7.1408
1682, 0.47, 7.1501
1683, -0.75, 7.1682
1684, -0.09, 7.1456
1685, 1.02, 7.1463
1686, 0.15, 7.0992
1687, -0.58, 7.1517
1688, -1.40, 7.1747
1689, 0.29, 7.1299
1690, -0.33, 7.1565
1691, -0.23, 7.1296
1692, -1.28, 7.1087
1693, -1.31, 7.0778
1694, -1.24, 7.1236
1695, -1.72, 7.0922
1696, -0.85, 7.1475
1697, -0.06, 7.1150
1698, -0.89, 7.0901
1699, -1.14, 7.1027
1700, -1.25, 7.0778
1701, 1.21, 7.1044
1702, -0.89, 7.0930
1703, -0.88, 7.0592
1704, -1.50, 7.1105
1705, 0.37, 7.0853
1706, -0.27, 7.0675
1707, 0.52, 7.0756
1708, -2.60, 7.0808
1709, -0.19, 7.0356
1710, -0.92, 7.0950
1711, -1.13, 7.0895
1712, -1.35, 7.0915
1713, -1.56, 7.0869
1714, 0.60, 7.0970
1715, -0.39, 7.1129
1716, -1.03, 7.0585
1717, -0.36, 7.0924
1718, -0.20, 7.0986
1719, -1.05, 7.0763
1720, -1.40, 7.0655
1721, -0.99, 7.1451
1722, 0.46, 7.0748
1723, 0.13, 7.0858
1724, -0.07, 7.0686
1725, 0.09, 7.1295
1726, -1.72, 7.0625
1727, 0.11, 7.0631
1728, -0.49, 7.0763
1729, -0.30, 7.1000
1730, -0.30, 7.1032
1731, -1.27, 7.0923
1732, -2.14, 7.1100
1733, -1.90, 7.0828
1734, -1.93, 7.1108
1735, -0.51, 7.0859
1736, -0.72, 7.0691
1737, 0.19, 7.0931
1738, -0.71, 7.1182
1739, 0.44, 7.0825
1740, -0.39, 7.0868
1741, -1.01, 7.0887
1742, -0.69, 7.0879
1743, -0.83, 7.0810
1744, -1.37, 7.0822
1745, 0.07, 7.0652
1746, 0.65, 7.1202
1747, -1.73, 7.0934
1748, -0.09, 7.0630
1749, -1.15, 7.1262
1750, -0.89, 7.0586
1751, -1.23, 7.0471
1752, -0.67, 7.0251
1753, -0.12, 7.0815
1754, 1.40, 7.0869
1755, -1.16, 7.0684
1756, -1.10, 7.0673
1757, -0.17, 7.0876
1758, -0.01, 7.0706
1759, -0.49, 7.0842
1760, -0.90, 7.0722
1761, 0.28, 7.0997
1762, -0.30, 7.0789
1763, -0.68, 7.0984
1764, -2.03, 7.0875
1765, -2.29, 7.1098
1766, -0.69, 7.1006
1767, -0.72, 7.1378
1768, -0.88, 7.0843
1769, -1.80, 7.1265
1770, 0.45, 7.0951
1771, -1.25, 7.1278
1772, -0.77, 7.1325
1773, -0.94, 7.1607
1774, -1.16, 7.1449
1775, -1.91, 7.1365
1776, -0.39, 7.1761
1777, 0.68, 7.2003
1778, -0.36, 7.1431
1779, -0.08, 7.1782
1780, -0.38, 7.1495
1781, -0.01, 7.1536
1782, -1.36, 7.1477
1783, -2.01, 7.1546
1784, -0.36, 7.1750
1785, -1.38, 7.1422
1786, -1.38, 7.1408
1787, -2.29, 7.1566
1788, -1.79, 7.1607
1789, -0.51, 7.1352
1790, -0.36, 7.1895
1791, -0.83, 7.1943
1792, -1.97, 7.2005
1793, -2.02, 7.1619
1794, 0.19, 7.1968
1795, -1.33, 7.2400
1796, -0.96, 7.2250
1797, -0.09, 7.1789
1798, 0.16, 7.1781
1799, -0.64, 7.2012
1800, -0.76, 7.1751
1801, 0.25, 7.2293
1802, 0.42, 7.2005
1803, -1.36, 7.2382
1804, -0.59, 7.2445
1805, 0.16, 7.2504
1806, -1.58, 7.2227
1807, 0.34, 7.2300
1808, -0.61, 7.2484
1809, -1.78, 7.2506
1810, -0.07, 7.2382
1811, -1.06, 7.2014
1812, -1.11, 7.2086
1813, -1.00, 7.2082
1814, -1.43, 7.2822
1815, -2.76, 7.2345
1816, -1.68, 7.2426
1817, -0.50, 7.2660
1818, 0.95, 7.2346
1819, -0.50, 7.2117
1820, -0.57, 7.2593
1821, -1.45, 7.2599
1822, -1.94, 7.2101
1823, -1.91, 7.2514
1824, -1.62, 7.2660
1825, -1.28, 7.2620
1826, -1.49, 7.2232
1827, -0.19, 7.2349
1828, -0.40, 7.2284
1829, -0.99, 7.2292
1830, -1.29, 7.2679
1831, -0.58, 7.2278
1832, -1.24, 7.2700
1833, -1.05, 7.2496
1834, -1.74, 7.2285
1835, -0.40, 7.2413
1836, -1.05, 7.2850
1837, -0.71, 7.1988
1838, -0.32, 7.2443
1839, -1.55, 7.2489
1840, -0.98, 7.2705
1841, -1.49, 7.2711
1842, 0.57, 7.2387
1843, -1.52, 7.2346
1844, -0.79, 7.2644
1845, -1.04, 7.2393
1846, -1.68, 7.2442
1847, 0.08, 7.2057
1848, -0.43, 7.2371
1849, -1.93, 7.2662
1850, -0.67, 7.2015
1851, -0.63, 7.1996
1852, 0.35, 7.2020
1853, -1.25, 7.2187
1854, -1.14, 7.2181
1855, -2.19, 7.2005
1856, -0.45, 7.2346
1857, 0.18, 7.2419
1858, -1.02, 7.1885
1859, -1.73, 7.2187
1860, -0.40, 7.2061
1861, -2.37, 7.2118
1862, -1.07, 7.1738
1863, -0.81, 7.2539
1864, -0.94, 7.2039
1865, -2.23, 7.2167
1866, 0.63, 7.2306
1867, -1.48, 7.2351
1868, -0.40, 7.2515
1869, -1.42, 7.3004
1870, 0.28, 7.1961
1871, -2.45, 7.2301
1872, -0.76, 7.2287
1873, 1.52, 7.2419
1874, -0.90, 7.2706
1875, -1.72, 7.2864
1876, -1.82, 7.2931
1877, -1.13, 7.3376
1878, -0.85, 7.3278
1879, -1.32, 7.3695
1880, -1.23, 7.2984
1881, -1.57, 7.2918
1882, -0.26, 7.2832
1883, -1.75, 7.3124
1884, 0.52, 7.2998
1885, -1.39, 7.3072
1886, -0.22, 7.3057
1887, -1.91, 7.2806
1888, -1.00, 7.3359
1889, 0.55, 7.3079
1890, -1.56, 7.3327
1891, -1.43, 7.3268
1892, -2.25, 7.3245
1893, -0.26, 7.3320
1894, -1.13, 7.3447
1895, -0.91, 7.3257
1896, -1.31, 7.3609
1897, -0.26, 7.3144
1898, -2.00, 7.3323
1899, -1.59, 7.3478
1900, -0.33, 7.3848
1901, -0.97, 7.3607
1902, -0.83, 7.3370
1903, -0.29, 7.3430
1904, -1.10, 7.3424
1905, 0.04, 7.3565
1906, -2.57, 7.3391
1907, -1.15, 7.3932
1908, -1.45, 7.3347
1909, -0.86, 7.3229
1910, -0.50, 7.3436
1911, -0.64, 7.3641
1912, -1.10, 7.3897
1913, -0.47, 7.3632
1914, -0.32, 7.3733
1915, 0.23, 7.3709
1916, -0.98, 7.3353
1917, -1.42, 7.3658
1918, -0.93, 7.3883
1919, -1.34, 7.3668
1920, -1.05, 7.3752
1921, 0.16, 7.3671
1922, -0.86, 7.3543
1923, -2.42, 7.4108
1924, -1.66, 7.3736
1925, 0.43, 7.3499
1926, -1.68, 7.3715
1927, -0.35, 7.4056
1928, -1.11, 7.4291
1929, -1.30, 7.4077
1930, -0.88, 7.3765
1931, 0.48, 7.3991
1932, -1.51, 7.3901
1933, 0.38, 7.4037
1934, -0.67, 7.4186
1935, -0.10, 7.4036
1936, -1.25, 7.3755
1937, -0.27, 7.4065
1938, -0.80, 7.4019
1939, -2.02, 7.3823
1940, -1.19, 7.4043
1941, -0.79, 7.4078
1942, -0.90, 7.4252
1943, 0.26, 7.4691
1944, -0.77, 7.4394
1945, -1.29, 7.4175
1946, -2.02, 7.3865
1947, -0.99, 7.4386
1948, -0.98, 7.4245
1949, -0.27, 7.3709
1950, -0.88, 7.4445
1951, 0.02, 7.4058
1952, -0.57, 7.4631
1953, 0.15, 7.4565
1954, 0.43, 7.4648
1955, -1.81, 7.4754
1956, -2.49, 7.4213
1957, -1.21, 7.3737
1958, -0.21, 7.4356
1959, -1.36, 7.4318
1960, -1.14, 7.4245
1961, -1.00, 7.4447
1962, -1.93, 7.3734
1963, 0.60, 7.3881
1964, -0.52, 7.4209
1965, -0.67, 7.4285
1966, -0.80, 7.4210
1967, 0.42, 7.4190
1968, -1.16, 7.4168
1969, -0.68, 7.3713
1970, 0.04, 7.3880
1971, -1.89, 7.4019
1972, -0.19, 7.4182
1973, -0.19, 7.4223
1974, -1.58, 7.4105
1975, 0.38, 7.4165
1976, -0.57, 7.3913
1977, -1.17, 7.3784
1978, -3.44, 7.4186
1979, -1.98, 7.3612
1980, 0.64, 7.3849
1981, 0.47, 7.3882
1982, -0.97, 7.4164
1983, -2.68, 7.4198
1984, -1.85, 7.4100
1985, -1.14, 7.3536
1986, -0.12, 7.3875
1987, -0.46, 7.3827
1988, -1.00, 7.4099
1989, -1.61, 7.3911
1990, -0.74, 7.3628
1991, -1.32, 7.3403
1992, -2.02, 7.3477
1993, -0.68, 7.3705
1994, -0.73, 7.3234
1995, -1.08, 7.3840
1996, -0.46, 7.3822
1997, -0.67, 7.3440
1998, -0.69, 7.3461
1999, -1.00, 7.3324
2000, -0.23, 7.3598
2001, -0.87, 7.3605
2002, -0.71, 7.3320
2003, -1.03, 7.3651
2004, -1.46, 7.2771
2005, -0.35, 7.3679
2006, -0.76, 7.3277
2007, -0.69, 7.3130
2008, -0.89, 7.3918
2009, -0.94, 7.3400
2010, -0.85, 7.3025
2011, -2.31, 7.3310
2012, -0.39, 7.2936
2013, 0.38, 7.2849
2014, -1.24, 7.2941
2015, -1.68, 7.2517
2016, -0.37, 7.2679
2017, -1.03, 7.2581
2018, 1.33, 7.2580
2019, -2.58, 7.2829
2020, -0.66, 7.2949
2021, -0.39, 7.2700
2022, 0.01, 7.2488
2023, -0.88, 7.2541
2024, 0.65, 7.2072
2025, -0.91, 7.2179
2026, -0.11, 7.2635
2027, 0.23, 7.2183
2028, -0.08, 7.2259
2029, -0.95, 7.2405
2030, -1.39, 7.2111
2031, -1.36, 7.1998
2032, -0.32, 7.1740
2033, -1.49, 7.1956
2034, -0.49, 7.1888
2035, 0.81, 7.1923
2036, -1.48, 7.2280
2037, -1.32, 7.1714
2038, 0.64, 7.1582
2039, -0.87, 7.1723
2040, -1.40, 7.1601
2041, -0.93, 7.1395
2042, -1.07, 7.1676
2043, -1.47, 7.1216
2044, -0.57, 7.1228
2045, -1.34, 7.1003
2046, -0.30, 7.1471
2047, 0.17, 7.1014
2048, -0.01, 7.1411
2049, -0.30, 7.1105
2050, -1.96, 7.0492
2051, 0.36, 7.0769
2052, -0.09, 7.0829
2053, -1.05, 7.0725
2054, -0.59, 7.0581
2055, -1.34, 7.0671
2056, -0.87, 7.0857
2057, -0.07, 7.0422
2058, -0.87, 7.0615
2059, -1.83, 7.0073
2060, -0.70, 7.0506
2061, -0.38, 6.9702
2062, -0.96, 7.0350
2063, -0.70, 6.9706
2064, -1.56, 7.0148
2065, -1.85, 7.0041
